Customer_ID,Churn
"K157240","0"
"K157250","0"
"K157260","0"
"K157270","0"
"K157280","0"
"K157290","0"
"K157300","0"
"K157320","0"
"K157330","0"
"K157340","0"
"K157350","0"
"K157360","0"
"K157370","0"
"K157380","0"
"K157390","0"
"K157400","0"
"K157410","0"
"K157430","0"
"K157440","0"
"K157450","0"
"K157460","0"
"K157470","1"
"K157480","0"
"K157490","0"
"K157500","0"
"K157510","0"
"K157520","0"
"K157530","0"
"K157550","0"
"K157570","0"
"K157580","0"
"K157620","0"
"K157640","0"
"K157650","0"
"K157660","0"
"K157690","0"
"K157700","0"
"K157710","0"
"K157720","0"
"K157730","0"
"K157750","0"
"K157760","0"
"K157770","0"
"K157780","0"
"K157790","0"
"K157800","0"
"K157810","0"
"K157820","0"
"K157830","0"
"K157850","0"
"K157860","0"
"K157880","0"
"K157890","0"
"K157900","0"
"K157910","0"
"K157920","0"
"K157940","0"
"K157950","0"
"K157960","0"
"K157970","0"
"K157990","0"
"K158000","0"
"K158010","0"
"K158040","0"
"K158050","0"
"K158060","0"
"K158070","0"
"K158080","0"
"K158090","0"
"K158100","0"
"K158110","0"
"K158120","0"
"K158130","0"
"K158140","0"
"K158150","0"
"K158170","0"
"K158180","0"
"K158190","0"
"K158200","0"
"K158220","0"
"K158250","0"
"K158260","0"
"K158270","0"
"K158310","0"
"K158340","0"
"K158350","0"
"K158360","0"
"K158370","0"
"K158380","0"
"K158390","0"
"K158400","0"
"K158410","0"
"K158420","0"
"K158430","0"
"K158440","0"
"K158450","0"
"K158470","0"
"K158480","0"
"K158490","0"
"K158500","1"
"K158510","0"
"K158520","0"
"K158530","0"
"K158550","0"
"K158570","0"
"K158580","0"
"K158590","0"
"K158610","0"
"K158620","0"
"K158630","0"
"K158640","1"
"K158650","0"
"K158660","0"
"K158670","0"
"K158700","0"
"K158710","0"
"K158720","0"
"K158730","0"
"K158750","0"
"K158760","0"
"K158770","0"
"K158780","0"
"K158790","0"
"K158800","0"
"K158820","0"
"K158860","0"
"K158880","0"
"K158890","1"
"K158900","0"
"K158910","0"
"K158930","0"
"K158940","0"
"K158950","0"
"K158960","0"
"K158970","0"
"K158980","0"
"K159000","0"
"K159010","1"
"K159030","0"
"K159040","0"
"K159050","0"
"K159060","0"
"K159080","0"
"K159090","0"
"K159100","0"
"K159110","0"
"K159120","0"
"K159130","0"
"K159140","0"
"K159160","0"
"K159200","0"
"K159220","0"
"K159230","0"
"K159240","0"
"K159250","0"
"K159260","0"
"K159270","0"
"K159290","0"
"K159300","0"
"K159310","0"
"K159320","0"
"K159330","0"
"K159340","0"
"K159360","0"
"K159370","0"
"K159380","0"
"K159390","0"
"K159400","0"
"K159410","0"
"K159420","0"
"K159430","0"
"K159440","1"
"K159450","0"
"K159460","0"
"K159470","0"
"K159490","0"
"K159500","0"
"K159510","0"
"K159520","0"
"K159540","0"
"K159550","0"
"K159560","0"
"K159580","0"
"K159590","0"
"K159620","0"
"K159630","0"
"K159640","0"
"K159650","0"
"K159680","0"
"K159690","0"
"K159700","0"
"K159710","0"
"K159740","0"
"K159750","0"
"K159760","0"
"K159780","1"
"K159790","0"
"K159800","0"
"K159810","0"
"K159820","0"
"K159830","0"
"K159840","1"
"K159850","0"
"K159870","0"
"K159880","0"
"K159900","0"
"K159910","0"
"K159930","0"
"K159940","0"
"K159950","0"
"K159960","0"
"K159970","0"
"K159980","0"
"K160000","0"
"K160010","0"
"K160020","0"
"K160030","0"
"K160040","0"
"K160050","0"
"K160060","0"
"K160070","0"
"K160080","0"
"K160090","0"
"K160140","0"
"K160150","0"
"K160180","0"
"K160210","0"
"K160220","0"
"K160230","0"
"K160240","0"
"K160250","0"
"K160260","0"
"K160280","0"
"K160290","0"
"K160300","0"
"K160310","0"
"K160330","0"
"K160340","0"
"K160350","0"
"K160360","0"
"K160370","0"
"K160380","0"
"K160400","0"
"K160420","0"
"K160430","0"
"K160450","0"
"K160490","0"
"K160500","0"
"K160510","0"
"K160530","0"
"K160540","0"
"K160550","0"
"K160560","0"
"K160570","0"
"K160580","0"
"K160590","0"
"K160610","0"
"K160620","0"
"K160630","0"
"K160650","0"
"K160670","0"
"K160680","0"
"K160690","0"
"K160720","0"
"K160730","0"
"K160740","0"
"K160750","0"
"K160780","0"
"K160790","0"
"K160800","0"
"K160820","0"
"K160830","1"
"K160840","0"
"K160850","0"
"K160860","0"
"K160870","0"
"K160880","0"
"K160900","0"
"K160910","0"
"K160920","0"
"K160930","0"
"K160940","0"
"K160950","0"
"K160980","0"
"K161010","0"
"K161020","0"
"K161030","0"
"K161040","0"
"K161050","0"
"K161060","0"
"K161070","0"
"K161080","0"
"K161110","0"
"K161120","0"
"K161130","0"
"K161140","0"
"K161150","0"
"K161170","0"
"K161180","0"
"K161190","0"
"K161200","0"
"K161210","0"
"K161220","0"
"K161230","0"
"K161240","0"
"K161250","0"
"K161260","0"
"K161270","0"
"K161280","0"
"K161290","0"
"K161300","0"
"K161310","0"
"K161320","0"
"K161330","0"
"K161340","0"
"K161360","0"
"K161370","0"
"K161380","0"
"K161410","0"
"K161420","0"
"K161430","0"
"K161440","0"
"K161460","0"
"K161490","0"
"K161500","1"
"K161510","1"
"K161520","0"
"K161540","0"
"K161550","0"
"K161560","0"
"K161570","0"
"K161580","0"
"K161590","0"
"K161620","1"
"K161630","1"
"K161650","0"
"K161660","0"
"K161680","0"
"K161690","0"
"K161700","0"
"K161710","0"
"K161730","0"
"K161740","0"
"K161750","0"
"K161770","0"
"K161780","0"
"K161790","0"
"K161810","0"
"K161830","0"
"K161840","0"
"K161850","0"
"K161860","0"
"K161870","0"
"K161900","0"
"K161910","0"
"K161920","0"
"K161930","0"
"K161940","0"
"K161950","0"
"K161960","0"
"K161970","0"
"K161980","0"
"K161990","0"
"K162000","0"
"K162010","0"
"K162030","0"
"K162040","0"
"K162050","0"
"K162080","0"
"K162090","0"
"K162100","0"
"K162110","0"
"K162120","0"
"K162140","1"
"K162160","0"
"K162170","0"
"K162180","0"
"K162190","0"
"K162230","0"
"K162240","0"
"K162250","0"
"K162260","0"
"K162270","0"
"K162280","0"
"K162290","0"
"K162300","0"
"K162310","0"
"K162320","0"
"K162330","0"
"K162350","0"
"K162360","0"
"K162380","0"
"K162400","0"
"K162410","0"
"K162420","0"
"K162430","0"
"K162440","0"
"K162450","0"
"K162480","0"
"K162500","0"
"K162510","0"
"K162530","0"
"K162550","0"
"K162560","0"
"K162570","0"
"K162580","0"
"K162590","0"
"K162600","0"
"K162610","0"
"K162620","0"
"K162630","0"
"K162650","0"
"K162690","0"
"K162700","0"
"K162710","0"
"K162720","0"
"K162730","0"
"K162740","0"
"K162750","0"
"K162770","0"
"K162780","0"
"K162790","0"
"K162800","0"
"K162810","0"
"K162820","0"
"K162830","0"
"K162840","0"
"K162850","0"
"K162860","0"
"K162870","0"
"K162880","0"
"K162890","0"
"K162900","0"
"K162910","0"
"K162920","0"
"K162930","0"
"K162940","0"
"K162950","0"
"K162960","0"
"K162970","0"
"K162980","0"
"K163010","0"
"K163020","0"
"K163030","0"
"K163050","0"
"K163060","0"
"K163070","0"
"K163080","0"
"K163100","0"
"K163120","0"
"K163130","0"
"K163140","0"
"K163160","0"
"K163170","0"
"K163180","0"
"K163200","0"
"K163210","0"
"K163220","0"
"K163230","0"
"K163240","0"
"K163250","0"
"K163260","0"
"K163270","0"
"K163280","0"
"K163290","0"
"K163300","0"
"K163310","0"
"K163320","0"
"K163340","0"
"K163350","0"
"K163360","0"
"K163390","0"
"K163410","0"
"K163420","0"
"K163430","0"
"K163440","0"
"K163450","0"
"K163500","0"
"K163510","0"
"K163520","0"
"K163540","0"
"K163550","0"
"K163570","0"
"K163580","0"
"K163600","0"
"K163610","0"
"K163630","0"
"K163650","0"
"K163660","0"
"K163690","0"
"K163710","0"
"K163720","0"
"K163740","0"
"K163770","0"
"K163780","0"
"K163790","0"
"K163800","0"
"K163810","0"
"K163830","0"
"K163840","0"
"K163850","0"
"K163860","0"
"K163870","0"
"K163880","0"
"K163890","0"
"K163900","0"
"K163910","0"
"K163920","0"
"K163930","0"
"K163940","0"
"K163950","0"
"K163960","0"
"K163990","0"
"K164010","0"
"K164020","0"
"K164030","0"
"K164040","0"
"K164060","0"
"K164070","0"
"K164080","0"
"K164090","0"
"K164100","0"
"K164150","0"
"K164170","0"
"K164180","0"
"K164190","0"
"K164200","0"
"K164210","0"
"K164220","0"
"K164250","0"
"K164270","0"
"K164280","0"
"K164290","0"
"K164300","0"
"K164310","0"
"K164320","0"
"K164330","0"
"K164340","0"
"K164350","0"
"K164360","0"
"K164380","0"
"K164400","0"
"K164410","0"
"K164420","0"
"K164430","0"
"K164440","0"
"K164480","0"
"K164490","0"
"K164500","0"
"K164510","0"
"K164520","0"
"K164530","0"
"K164540","0"
"K164550","0"
"K164570","0"
"K164580","0"
"K164590","0"
"K164600","0"
"K164610","0"
"K164640","0"
"K164650","0"
"K164660","0"
"K164670","0"
"K164680","0"
"K164710","0"
"K164720","0"
"K164730","0"
"K164740","0"
"K164750","0"
"K164770","0"
"K164780","0"
"K164810","0"
"K164820","0"
"K164830","0"
"K164840","0"
"K164850","0"
"K164860","0"
"K164870","0"
"K164880","0"
"K164900","0"
"K164910","0"
"K164920","0"
"K164930","0"
"K164940","0"
"K164950","0"
"K164960","1"
"K164970","0"
"K164990","0"
"K165000","0"
"K165010","0"
"K165020","0"
"K165040","0"
"K165050","0"
"K165060","0"
"K165080","0"
"K165090","0"
"K165100","0"
"K165110","0"
"K165120","0"
"K165130","0"
"K165140","1"
"K165160","0"
"K165170","0"
"K165180","0"
"K165210","0"
"K165220","0"
"K165230","1"
"K165240","0"
"K165250","0"
"K165260","0"
"K165270","0"
"K165280","0"
"K165290","0"
"K165310","0"
"K165320","0"
"K165340","0"
"K165350","0"
"K165360","0"
"K165370","0"
"K165390","0"
"K165400","0"
"K165410","0"
"K165420","0"
"K165430","0"
"K165440","0"
"K165450","0"
"K165460","0"
"K165490","0"
"K165500","0"
"K165510","0"
"K165530","0"
"K165540","0"
"K165550","0"
"K165570","0"
"K165580","0"
"K165620","0"
"K165630","1"
"K165680","0"
"K165740","0"
"K165810","0"
"K165870","0"
"K165910","0"
"K165940","0"
"K165950","0"
"K165960","0"
"K165970","0"
"K165990","1"
"K166000","1"
"K166040","1"
"K166130","0"
"K166220","0"
"K166240","0"
"K166250","1"
"K166260","0"
"K166270","0"
"K166320","0"
"K166370","1"
"K166410","0"
"K166490","1"
"K166500","0"
"K166560","1"
"K166610","0"
"K166630","0"
"K166670","0"
"K166690","0"
"K166720","0"
"K166730","0"
"K166770","0"
"K166790","0"
"K166810","0"
"K166830","0"
"K166840","0"
"K166900","0"
"K166990","1"
"K167010","0"
"K167100","0"
"K167120","1"
"K167140","0"
"K167170","1"
"K167310","0"
"K167320","0"
"K167340","0"
"K167350","0"
"K167360","1"
"K167370","0"
"K167380","0"
"K167420","1"
"K167460","1"
"K167470","0"
"K167500","0"
"K167520","0"
"K167530","0"
"K167540","0"
"K167550","0"
"K167570","0"
"K167610","0"
"K167640","1"
"K167660","1"
"K167670","0"
"K167680","0"
"K167700","0"
"K167750","0"
"K167830","1"
"K167860","0"
"K167880","1"
"K167900","1"
"K167920","0"
"K167940","0"
"K167960","0"
"K167970","0"
"K167980","0"
"K168050","0"
"K168070","1"
"K168080","0"
"K168090","0"
"K168100","0"
"K168160","1"
"K168170","0"
"K168180","0"
"K168190","0"
"K168240","0"
"K168300","0"
"K168350","0"
"K168370","0"
"K168430","0"
"K168470","1"
"K168490","0"
"K168520","0"
"K168640","0"
"K168700","0"
"K168710","1"
"K168730","0"
"K168750","0"
"K168760","0"
"K168780","0"
"K168790","1"
"K168800","0"
"K168850","1"
"K168880","1"
"K168890","0"
"K168920","0"
"K168950","0"
"K168980","0"
"K169050","0"
"K169090","0"
"K169100","0"
"K169110","1"
"K169170","0"
"K169190","0"
"K169270","0"
"K169280","1"
"K169300","0"
"K169310","1"
"K169320","0"
"K169330","0"
"K169340","0"
"K169370","0"
"K169400","0"
"K169430","0"
"K169460","0"
"K169470","0"
"K169480","1"
"K169570","0"
"K169580","0"
"K169620","0"
"K169630","1"
"K169670","0"
"K169700","0"
"K169740","1"
"K169800","0"
"K169810","0"
"K169820","0"
"K169840","0"
"K169850","0"
"K169930","0"
"K169980","1"
"K170000","0"
"K170040","0"
"K170050","1"
"K170090","0"
"K170100","0"
"K170130","0"
"K170180","0"
"K170200","1"
"K170230","1"
"K170240","1"
"K170260","0"
"K170310","0"
"K170330","0"
"K170410","0"
"K170430","1"
"K170440","0"
"K170450","1"
"K170470","0"
"K170480","1"
"K170490","1"
"K170500","0"
"K170540","1"
"K170560","0"
"K170590","0"
"K170650","1"
"K170670","0"
"K170680","0"
"K170710","0"
"K170730","0"
"K170800","0"
"K170810","0"
"K170830","0"
"K170870","0"
"K170910","0"
"K170920","0"
"K170940","0"
"K170950","1"
"K170990","0"
"K171000","0"
"K171040","0"
"K171070","0"
"K171080","1"
"K171120","1"
"K171130","0"
"K171230","0"
"K171270","0"
"K171290","1"
"K171320","0"
"K171420","0"
"K171440","0"
"K171450","0"
"K171520","1"
"K171600","0"
"K171640","0"
"K171650","0"
"K171680","0"
"K171710","0"
"K171750","0"
"K171760","1"
"K171770","0"
"K171780","0"
"K171820","0"
"K171830","0"
"K171870","0"
"K171880","0"
"K171890","0"
"K171940","0"
"K171950","0"
"K172000","0"
"K172050","1"
"K172060","0"
"K172080","1"
"K172110","0"
"K172150","0"
"K172160","0"
"K172250","0"
"K172270","0"
"K172280","0"
"K172300","0"
"K172360","0"
"K172380","0"
"K172390","0"
"K172450","0"
"K172480","1"
"K172490","0"
"K172510","0"
"K172520","0"
"K172530","0"
"K172550","0"
"K172580","0"
"K172590","0"
"K172610","0"
"K172700","0"
"K172710","0"
"K172720","0"
"K172730","0"
"K172870","0"
"K172880","0"
"K172930","0"
"K173000","0"
"K173070","0"
"K173080","0"
"K173090","1"
"K173100","1"
"K173110","0"
"K173150","0"
"K173210","0"
"K173220","0"
"K173240","0"
"K173280","1"
"K173290","0"
"K173300","0"
"K173330","0"
"K173380","0"
"K173420","0"
"K173430","1"
"K173480","0"
"K173500","1"
"K173510","0"
"K173520","0"
"K173530","0"
"K173540","0"
"K173550","0"
"K173580","0"
"K173590","0"
"K173600","1"
"K173620","0"
"K173640","0"
"K173650","0"
"K173700","1"
"K173730","0"
"K173770","1"
"K173780","0"
"K173810","0"
"K173980","0"
"K174000","0"
"K174060","1"
"K174070","0"
"K174160","0"
"K174190","1"
"K174210","0"
"K174230","0"
"K174240","0"
"K174270","0"
"K174320","0"
"K174330","0"
"K174380","0"
"K174390","0"
"K174410","0"
"K174450","1"
"K174480","0"
"K174520","1"
"K174560","0"
"K174610","0"
"K174700","0"
"K174710","0"
"K174780","0"
"K174800","0"
"K174820","0"
"K174830","0"
"K174840","1"
"K174850","1"
"K174860","0"
"K174870","0"
"K174890","0"
"K174900","0"
"K174910","0"
"K174940","0"
"K174970","0"
"K174990","0"
"K175030","1"
"K175050","0"
"K175060","0"
"K175080","0"
"K175110","0"
"K175130","0"
"K175210","1"
"K175270","1"
"K175280","0"
"K175290","0"
"K175330","1"
"K175360","1"
"K175370","0"
"K175400","0"
"K175430","0"
"K175440","1"
"K175470","1"
"K175570","0"
"K175630","0"
"K175670","0"
"K175710","0"
"K175720","0"
"K175750","0"
"K175760","0"
"K175780","1"
"K175840","0"
"K175870","0"
"K175880","1"
"K175890","0"
"K175930","0"
"K176010","0"
"K176070","1"
"K176080","0"
"K176090","0"
"K176100","0"
"K176120","0"
"K176130","0"
"K176160","0"
"K176180","0"
"K176190","0"
"K176210","0"
"K176260","0"
"K176270","0"
"K176280","0"
"K176330","0"
"K176350","0"
"K176370","0"
"K176390","0"
"K176480","1"
"K176520","1"
"K176530","1"
"K176540","0"
"K176590","0"
"K176620","0"
"K176660","0"
"K176670","0"
"K176690","0"
"K176700","0"
"K176720","0"
"K176740","0"
"K176760","0"
"K176840","0"
"K176850","0"
"K176860","0"
"K176940","0"
"K176950","0"
"K177050","0"
"K177060","0"
"K177070","0"
"K177080","0"
"K177100","0"
"K177110","0"
"K177120","0"
"K177140","0"
"K177180","1"
"K177200","1"
"K177210","0"
"K177230","0"
"K177270","0"
"K177330","0"
"K177430","0"
"K177480","0"
"K177530","0"
"K177540","1"
"K177570","0"
"K177580","0"
"K177650","1"
"K177660","0"
"K177680","1"
"K177700","0"
"K177770","0"
"K177780","0"
"K177790","0"
"K177820","0"
"K177850","0"
"K177900","0"
"K177910","0"
"K177930","0"
"K177960","0"
"K178040","0"
"K178060","1"
"K178110","0"
"K178150","0"
"K178190","0"
"K178200","0"
"K178230","0"
"K178260","0"
"K178270","1"
"K178280","0"
"K178320","0"
"K178350","0"
"K178370","0"
"K178380","0"
"K178390","0"
"K178400","0"
"K178410","0"
"K178440","0"
"K178500","0"
"K178580","1"
"K178630","0"
"K178640","0"
"K178650","0"
"K178670","0"
"K178710","0"
"K178720","0"
"K178750","0"
"K178780","1"
"K178800","0"
"K178810","1"
"K178820","0"
"K178840","0"
"K178900","1"
"K178930","0"
"K178940","0"
"K178990","0"
"K179030","0"
"K179050","0"
"K179080","0"
"K179090","0"
"K179100","0"
"K179150","1"
"K179190","0"
"K179200","0"
"K179250","0"
"K179270","0"
"K179290","0"
"K179300","0"
"K179310","0"
"K179330","1"
"K179340","0"
"K179370","0"
"K179400","1"
"K179440","0"
"K179490","0"
"K179550","0"
"K179580","1"
"K179620","1"
"K179630","0"
"K179670","0"
"K179690","0"
"K179720","0"
"K179730","0"
"K179770","0"
"K179820","1"
"K179830","0"
"K179850","0"
"K179860","0"
"K179880","1"
"K179930","0"
"K179980","0"
"K180040","0"
"K180060","1"
"K180130","0"
"K180160","1"
"K180210","0"
"K180220","0"
"K180240","0"
"K180250","1"
"K180260","0"
"K180270","0"
"K180280","0"
"K180290","1"
"K180300","0"
"K180340","0"
"K180360","0"
"K180370","0"
"K180380","1"
"K180400","0"
"K180410","0"
"K180420","0"
"K180430","0"
"K180440","0"
"K180480","0"
"K180490","0"
"K180510","0"
"K180530","0"
"K180540","0"
"K180560","0"
"K180600","0"
"K180640","0"
"K180660","0"
"K180710","1"
"K180720","0"
"K180740","0"
"K180750","0"
"K180760","1"
"K180800","0"
"K180820","0"
"K180840","0"
"K180870","0"
"K180890","1"
"K180940","0"
"K180950","1"
"K180960","0"
"K180970","0"
"K181000","0"
"K181030","0"
"K181050","0"
"K181080","0"
"K181090","0"
"K181120","0"
"K181140","0"
"K181150","0"
"K181160","0"
"K181210","0"
"K181270","0"
"K181290","0"
"K181300","0"
"K181330","0"
"K181370","0"
"K181380","1"
"K181410","0"
"K181430","0"
"K181450","0"
"K181460","0"
"K181470","0"
"K181490","1"
"K181510","0"
"K181530","0"
"K181590","0"
"K181650","1"
"K181660","0"
"K181710","0"
"K181730","0"
"K181760","0"
"K181780","0"
"K181790","0"
"K181800","1"
"K181820","0"
"K181870","0"
"K181940","0"
"K181950","1"
"K181960","1"
"K181970","0"
"K182000","0"
"K182070","0"
"K182150","1"
"K182160","0"
"K182190","0"
"K182210","0"
"K182240","0"
"K182270","0"
"K182300","1"
"K182310","1"
"K182360","0"
"K182380","0"
"K182400","0"
"K182450","0"
"K182470","0"
"K182490","0"
"K182540","0"
"K182600","0"
"K182640","0"
"K182670","0"
"K182680","0"
"K182690","0"
"K182710","0"
"K182730","0"
"K182740","0"
"K182790","0"
"K182810","0"
"K182830","1"
"K182870","0"
"K182880","0"
"K182910","0"
"K182920","1"
"K182930","0"
"K182940","0"
"K182970","0"
"K182990","0"
"K183030","0"
"K183140","0"
"K183150","1"
"K183160","1"
"K183180","0"
"K183200","1"
"K183260","0"
"K183290","0"
"K183300","0"
"K183310","0"
"K183320","0"
"K183330","1"
"K183390","0"
"K183400","0"
"K183430","1"
"K183440","0"
"K183450","1"
"K183460","0"
"K183470","1"
"K183510","1"
"K183550","0"
"K183610","0"
"K183620","1"
"K183630","0"
"K183650","0"
"K183670","1"
"K183720","1"
"K183740","0"
"K183750","0"
"K183760","0"
"K183770","1"
"K183780","1"
"K183900","1"
"K183920","0"
"K183930","1"
"K183940","0"
"K183970","0"
"K183980","0"
"K183990","0"
"K184040","0"
"K184060","0"
"K184080","1"
"K184140","0"
"K184170","0"
"K184190","0"
"K184260","1"
"K184270","0"
"K184300","0"
"K184320","0"
"K184430","0"
"K184440","1"
"K184490","1"
"K184530","0"
"K184560","1"
"K184580","1"
"K184590","0"
"K184630","0"
"K184650","0"
"K184660","0"
"K184690","0"
"K184710","1"
"K184730","0"
"K184740","0"
"K184820","0"
"K184860","0"
"K184880","0"
"K184890","0"
"K184900","0"
"K184920","0"
"K184930","0"
"K184950","0"
"K184980","0"
"K185000","0"
"K185030","1"
"K185090","1"
"K185100","0"
"K185130","0"
"K185150","0"
"K185160","1"
"K185170","0"
"K185180","0"
"K185210","0"
"K185240","0"
"K185260","0"
"K185290","0"
"K185310","0"
"K185320","0"
"K185370","0"
"K185500","0"
"K185520","0"
"K185540","0"
"K185550","0"
"K185560","1"
"K185580","0"
"K185600","1"
"K185610","0"
"K185650","0"
"K185670","0"
"K185680","0"
"K185710","0"
"K185720","0"
"K185760","1"
"K185780","0"
"K185790","0"
"K185800","0"
"K185810","0"
"K185820","0"
"K185850","1"
"K185860","1"
"K185870","0"
"K185880","0"
"K185890","1"
"K185950","0"
"K186010","0"
"K186080","0"
"K186160","0"
"K186180","0"
"K186200","0"
"K186210","0"
"K186240","1"
"K186290","0"
"K186310","0"
"K186330","1"
"K186350","0"
"K186360","0"
"K186380","0"
"K186410","0"
"K186430","0"
"K186450","1"
"K186480","0"
"K186530","0"
"K186570","0"
"K186580","0"
"K186590","0"
"K186600","0"
"K186630","0"
"K186650","0"
"K186690","0"
"K186700","0"
"K186750","0"
"K186790","0"
"K186810","0"
"K186820","0"
"K186850","1"
"K186900","0"
"K186910","0"
"K186930","0"
"K186940","0"
"K186990","0"
"K187030","0"
"K187050","0"
"K187140","1"
"K187150","1"
"K187180","0"
"K187190","0"
"K187200","0"
"K187330","1"
"K187370","0"
"K187380","0"
"K187390","0"
"K187410","1"
"K187440","0"
"K187460","0"
"K187480","1"
"K187520","0"
"K187550","0"
"K187620","0"
"K187640","0"
"K187650","0"
"K187660","0"
"K187680","0"
"K187690","0"
"K187700","0"
"K187710","0"
"K187730","0"
"K187740","0"
"K187750","1"
"K187840","0"
"K187850","1"
"K187860","1"
"K187870","0"
"K187920","0"
"K187930","0"
"K187940","0"
"K187990","0"
"K188010","0"
"K188110","1"
"K188120","0"
"K188140","0"
"K188180","0"
"K188200","0"
"K188230","1"
"K188280","0"
"K188340","0"
"K188370","0"
"K188380","0"
"K188440","0"
"K188460","0"
"K188510","0"
"K188610","0"
"K188700","1"
"K188710","0"
"K188720","0"
"K188780","0"
"K188840","0"
"K188880","1"
"K188890","0"
"K188900","0"
"K188920","0"
"K188970","0"
"K188980","0"
"K189000","1"
"K189080","0"
"K189140","0"
"K189220","0"
"K189230","1"
"K189240","1"
"K189270","0"
"K189280","0"
"K189300","0"
"K189310","1"
"K189320","0"
"K189350","0"
"K189370","0"
"K189380","0"
"K189410","0"
"K189430","0"
"K189440","0"
"K189450","0"
"K189470","0"
"K189480","0"
"K189500","0"
"K189510","1"
"K189520","0"
"K189540","1"
"K189550","0"
"K189560","1"
"K189600","0"
"K189670","1"
"K189680","1"
"K189690","1"
"K189700","0"
"K189790","0"
"K189800","0"
"K189810","0"
"K189840","0"
"K189870","0"
"K189880","1"
"K189960","0"
"K189980","0"
"K190130","0"
"K190150","0"
"K190220","0"
"K190250","0"
"K190270","0"
"K190280","0"
"K190330","0"
"K190340","0"
"K190360","0"
"K190390","0"
"K190410","0"
"K190420","0"
"K190430","0"
"K190440","1"
"K190470","0"
"K190480","0"
"K190490","0"
"K190510","0"
"K190570","0"
"K190590","0"
"K190600","0"
"K190620","0"
"K190630","0"
"K190640","0"
"K190660","1"
"K190690","0"
"K190730","0"
"K190740","0"
"K190780","0"
"K190790","0"
"K190810","0"
"K190860","1"
"K190880","1"
"K190910","0"
"K190930","0"
"K190950","1"
"K191050","0"
"K191120","0"
"K191170","0"
"K191190","0"
"K191200","0"
"K191210","0"
"K191240","0"
"K191250","1"
"K191270","1"
"K191280","1"
"K191290","0"
"K191300","0"
"K191330","1"
"K191410","0"
"K191420","0"
"K191430","0"
"K191460","1"
"K191470","0"
"K191490","0"
"K191510","0"
"K191520","0"
"K191540","0"
"K191600","0"
"K191610","0"
"K191650","1"
"K191670","0"
"K191690","0"
"K191730","0"
"K191750","0"
"K191770","0"
"K191800","0"
"K191840","0"
"K191930","1"
"K191940","0"
"K191960","0"
"K192050","0"
"K192060","0"
"K192080","0"
"K192170","0"
"K192180","0"
"K192220","0"
"K192230","0"
"K192300","0"
"K192350","0"
"K192400","0"
"K192440","0"
"K192480","0"
"K192520","0"
"K192540","0"
"K192640","1"
"K192680","0"
"K192690","0"
"K192700","1"
"K192710","0"
"K192720","0"
"K192740","0"
"K192750","0"
"K192780","0"
"K192840","0"
"K192850","1"
"K192900","0"
"K192940","0"
"K192960","0"
"K192990","0"
"K193050","0"
"K193090","0"
"K193120","0"
"K193130","0"
"K193150","1"
"K193220","0"
"K193300","0"
"K193340","1"
"K193350","0"
"K193360","0"
"K193380","0"
"K193400","0"
"K193410","0"
"K193440","1"
"K193470","0"
"K193480","0"
"K193550","0"
"K193560","0"
"K193600","0"
"K193670","1"
"K193720","0"
"K193730","0"
"K193750","1"
"K193760","0"
"K193790","0"
"K193800","0"
"K193830","1"
"K193890","0"
"K193920","1"
"K193940","0"
"K193960","1"
"K193970","1"
"K194000","1"
"K194020","0"
"K194060","1"
"K194090","1"
"K194130","0"
"K194170","0"
"K194180","0"
"K194210","0"
"K194230","0"
"K194270","1"
"K194310","0"
"K194420","1"
"K194480","0"
"K194490","0"
"K194530","0"
"K194540","0"
"K194560","0"
"K194580","0"
"K194640","0"
"K194680","0"
"K194720","1"
"K194820","0"
"K194840","1"
"K194860","0"
"K194880","1"
"K194890","0"
"K194950","0"
"K194990","1"
"K195040","0"
"K195060","0"
"K195070","0"
"K195090","1"
"K195140","0"
"K195250","0"
"K195290","0"
"K195300","0"
"K195330","0"
"K195340","0"
"K195360","0"
"K195380","0"
"K195390","0"
"K195410","0"
"K195420","0"
"K195530","1"
"K195540","1"
"K195550","0"
"K195560","0"
"K195600","0"
"K195610","0"
"K195650","0"
"K195660","0"
"K195670","1"
"K195680","0"
"K195690","1"
"K195700","0"
"K195710","0"
"K195720","0"
"K195730","0"
"K195810","0"
"K195820","0"
"K195840","0"
"K195850","0"
"K195860","0"
"K195880","0"
"K195920","0"
"K195940","0"
"K195960","0"
"K196050","0"
"K196060","1"
"K196070","0"
"K196100","1"
"K196110","0"
"K196130","0"
"K196160","1"
"K196190","0"
"K196200","0"
"K196220","1"
"K196250","1"
"K196270","0"
"K196320","0"
"K196340","0"
"K196350","0"
"K196380","1"
"K196390","1"
"K196450","0"
"K196470","0"
"K196500","0"
"K196530","0"
"K196540","1"
"K196570","1"
"K196660","0"
"K196670","0"
"K196700","0"
"K196730","1"
"K196740","0"
"K196760","1"
"K196770","0"
"K196780","0"
"K196800","0"
"K196870","0"
"K196890","0"
"K196930","0"
"K196940","1"
"K196970","0"
"K197000","0"
"K197010","0"
"K197050","0"
"K197060","0"
"K197090","0"
"K197120","0"
"K197140","1"
"K197160","0"
"K197190","0"
"K197240","0"
"K197270","0"
"K197310","0"
"K197320","0"
"K197350","1"
"K197360","1"
"K197390","0"
"K197460","0"
"K197480","0"
"K197490","0"
"K197500","0"
"K197600","0"
"K197610","0"
"K197640","0"
"K197660","0"
"K197690","1"
"K197720","1"
